,Comments,Comment ID
323,"@Eva girl Go for OnePlus 11. VIVO X90 is not that great, VIVO X90 pro is the best. <br>I personally don&#39;t prefer pixel phones owing to the lack of service centres in India. <br>If you can take the risk pixel 7 would be the best choice.",562417_1
324,Is there any best phone  under 55-56k or maximum 60k with great camera<br><br>Performance: little bit better than average<br>Need less heating as I live in area with high temperature<br><br>What&#39;s best?<br>Pixel 7<br>Vivo x90????,597542_1
325,hey should I go for the pixel 6 pro at 45k,788017_1
326,What is the chrome extension you guys use for keep track of prices?🤔,318318_1
327,Price history 🤫,174221_1
328,@Ximnani Thanks.,656143_1
329,@Eva girl pixel 7 or iphone 13,410487_1
330,Is there any best phone  under 55-56k or maximum 60k with great camera<br><br>Performance: little bit better than average<br>Need less heating as I live in area with high temperature<br><br>What&#39;s best?<br>Pixel 7<br>Vivo x90???,62563_1
331,keepa,331028_1
332,buy hatke,317990_1
333,Please make best smartphone under 55k... no one touches segment between 45k-55k<br><br>Because for some video recording and clicking pics are important and performance equally...so the only segment left is 45-55k<br>If you can make video on that for best camera smartphone,304421_1
334,"Hey I got Samung galaxy buds2 Pro for 9500/- . It was going for 15999 , then i had 6500 icici card discount (5000+ 1500 prime). Its the best deal and it got delivered just 1 hour ago!!!!",865953_1
335,when you say trust me i be like i dont trust someone who doesnt look me in the eye😂😂😅😅😂😂,472875_1
336,Perfect video!,987694_1
337,There is around 18k off with SBI Credit Card on Samsung Galaxy Book... Please cover it if possible...,388863_1
338,Redmi K50i normal prize - 23/27k<br><br>Current price - 21/24k,56233_1
339,Really need to buy that realme gt neo 3T....but have to wait for some months due tm some financial situation....i hope september ki BBD me aur discount me available ho jaye..then might be 🤞,148601_1
340,Realme GT2 at 23k with exchange bonus &amp; card discount. Actually only 2k more than the Realme GT Neo 3T at 21k for the same 8-128 variant,922447_1
341,@Rahul Sadhu when I can buy new for 23k? Think &amp; talk,457057_1
342,@Rahul Sadhu What&#39;s your experience bro,890443_1
343,Buy from me 6 months old at 22k,413795_1
344,"@Rithu Gokul K No bro, I have used the device and played games for more time. My friend bought that device and I also felt the same but after my long usage I changed my opinion that it far far better than other SD 888. Now I think my comment makes some sense ✌",706991_1
345,"@Steven SJ I would 100% take your opinion if you&#39;ve actually used the device. Since neither of us did, I&#39;m going with the general internet conscience that 888 is less optimised. And this specific case gt neo 3t is a better buy than gt 2 with little to no lose in perfomance department.",237004_1
346,​@Rithu Gokul K just check the reviews of that phone due to its cooling system that&#39;s not heating as other 888 processor phones and it&#39;s not even throttling in CPU throttle test...see the reviews and talk bro,92219_1
347,​@Rithu Gokul K its good lol,832837_1
348,comes with an inefficient chipset which everybody basically gave up on,977716_1
349,Please make the best laptop deals for every user type.,832546_1
350,The plugin which Beebom used to check price : Buyhatke - Price Tracker,759283_1
351,"Already ordered S21FE yesterday , excited to see it, purchased it at 30k",972875_1
352,Those complaining about battery check out the capacity and then speak <br>Noone will have any issues with battery,161993_1
353,VNR ravali kadha thanks,25290_1
354,Did the order in transit i book day before yesterday delivery was yesterday till today the item was not picked up by the courier service,295280_1
355,Is there any best phone  under 55-56k or maximum 60k with great camera<br><br>Performance: little bit better than average<br>Need less heating as I live in area with high temperature<br><br>What&#39;s best?<br>Pixel 7<br>Vivo x90??,306048_1
356,"@Tharun muddapu thanks,  I&#39;m using it right now , such a great display",667247_1
357,Good purchase 👌🏻,47686_1
358,Battery life is bad 😢,407651_1
359,You&#39;ll love it dw. I&#39;ve been using it since the BBD sale. Battery can be an issue with 120Hz on a heavy day. Otherwise it&#39;s all good.,655807_1
360,Battery life is very poor brother..<br>Camera is very good..<br>There are frame drops here and there,510625_1
361,But isn&#39;t gt2 pro a better phone?,760288_1
362,Asus Vivobook 16 pro that was a crazy deal 🤝,628862_1
363,can anybody tell what extension he&#39;s using to compare the price changes?,152295_1
364,It&#39;s Buy Hatke,381847_1
365,@Sumrit Chamber thank you,802521_1
366,"Pricetracker, pricehistory, keepa .. any of these will work to track the price of any item.",995678_1
367,Waiting for bbd for laptop earbuds and headphones 🤌🙂🌝,705172_1
368,samsung galaxy book 3 i5 13th gen is available at 53k now against usual price of 74k🔥🔥🔥🔥,181357_1
369,One of the best deal of this Sale.,413551_1
370,Could you please share where this deal is available?,852099_1
371,"Can somebody pls tell me how to get the S21 FE for exactly 30k, which offers/coupons should I apply",48520_1
372,"My Friend was waiting for sale so that the OnePlus 11R will get a discount but there are no discount on One Plus devices. He has been waiting for weeks to get a discount but Today we are casually roaming around the mobile stores, I just asked how much is One Plus 11R? He said 37999.I asked about the higher variant and he said 42999. I immediately told my friend to get the device. He bought it at 42500. Currently it&#39;s available for 45000 on Amazon. We got a free case worth 350. Sometimes I feel one must check local stores too.",927374_1
373,"Frr Bro, I was dying to buy the 11r. But This mfkin sale spoiled my all intentions and excitement. I think it&#39;s better to go to offline shops to get it",301890_1
374,Its new phone so dont expect a discount for 3-4 months,984901_1
375,Never scene like this.... Lot of information within very short time. Thanq so much,384360_1
376,S21 FE deal looks the more tempting.,840217_1
377,​@Sri Prakashya same issues with P 6a ...,316152_1
378,Guys if you&#39;re not a heavy gamer this is the best phone for this current deal . The cameras are remarkable,767910_1
379,@Shubham if u are not a gamer I will suggest s21 Fe it&#39;s good,878133_1
380,"@Sri Prakash OK thanks... I was confused between s21 fe and realme gt2.... s21 fe just because of UI, video consumption and updates.... gt2 coz of sd888 and price.... i want a phone for daily tasks and not gaming and want the phone to last for at least 3 years... which phone should I buy?",216055_1
381,@Shubham it should last but the only thing concern is Exynos we can&#39;t rely say how it will age depending on the past experiences but I think it should easily last 3 years minimum,392100_1
382,​@Sri Prakash will this phone last for 3 to 4 years without any repair?? considering I am a casual user for Day to day tasks and for video consumption and not a gamer,777768_1
383,"Deal is amazing I bought at 32k last year sale with card discount, now it marked at 32k... so.. great price.",220697_1
384,"Don&#39;t buy it for battery. I use 5G at 120Hz, battery drain like hell, I get 3 hours SOT",252163_1
385,"@Sri Prakash ok thnx , I really like it but worried about poor performance and battery due to exynos",910045_1
386,@Piyush Gupta battery life is kinda avg i will say getting around 5 - 6 hr sot if we use phone on 120hz it will decrease faster,126123_1
387,"@Sri Prakash and how is battery life, how much sot u getting",687295_1
388,@Zain ha it had some heating when using camera for long period otherwise no heat,453460_1
389,@Sri Prakash how is it so far? Why do I keep hearing about the heating problem 😕,176707_1
390,Commenting from s21fe🤟,427237_1
391,What&#39;s that price tracker you guys are using...?,220058_1
392,you shoud&#39;ve added samsung tab s7+ which is available at just 45k,468527_1
393,@Pankaj Sharma September,55541_1
394,@Pranav kab aayega bbd,132799_1
395,Bbd 40k,923607_1
396,"How often you guys are replacing old phones? I completed 2 years with my Realme 8 and I&#39;m feeling to keepi it for an another year. Presently, very few phones are worth buying. Only realme 3t looks good.",457535_1
397,VNR ravali kadha sure mate. Take advantage of card discount.,563163_1
398,"VNR ravali kadha Bro if your usage is minimal, then don&#39;t spend 30k.<br>15k pe bhi mil jayegi.<br>Realme 10 dekh sakte ho",569733_1
399,VNR ravali kadha Google ui is pure android. No bloatware.<br>But Samsung one ui is clean but not like pixel.<br>Better than other roms. Battery is a concern in s21 fe.<br>Rest are good.<br>If you want good battery and charging speed then Chinese phones stand out more,241470_1
400,"VNR ravali kadha I would go for s21 fe, camera is good here too.But if you are a strict clean android fab then 6a will be good.",601479_1
401,"VNR ravali kadha It was, initially. But they improved it a lot better with constant updates.<br>They had to focus on only one phone and they did get it right with updates.",428780_1
402,"VNR ravali kadha Camera is good but battery is the worst.. charging is slow. Better consider nothing 1, Samsung ones.",604511_1
403,@Shubham Mu pleasure bhai,47801_1
404,@Soumalya Paul OK thanks bhai,406213_1
405,@Shubham Don&#39;t forget to use card during purchase,126427_1
406,@Shubham I think s21 fe will be a better bet. If they are promising till A16 then go for it.,680080_1
407,@Shubham S21 fe ka battery bekar hai. Aur sab top notch. Realme bloatware ke alawa aur sab thik hai. Nothing 1 dekh sakte ho,59102_1
408,"@Soumalya Paul Yeah, thanks man. I&#39;ll check them out.",233885_1
409,@Soumalya Paul I think it will get updates till A16 as per the official announcement.... so which one should I consider? realme gt2 or samsung s21 fe?,472682_1
410,​@GCS YT how was it free im using 7t and the battery has degraded alot over the years,600745_1
411,@GCS YT Legend 😉,11362_1
412,@Saurabh Srivastava Then I don&#39;t see the need to spend much on smartphone. You can consider the ones I have recommended.,647728_1
413,My oneplus 6 will complete 5 years in 3 months. I don&#39;t feel like upgrading. Replaced new battery 1 year ago for free of cost at at Oneplus service center. Still runs good for daily tasks. I&#39;ll use it for one more year.,36520_1
414,"@Soumalya Paul Yeah, for me, a phone is just a communication device, Whstappp, Instagram and banking apps, only these I use on phone, for the rest of the tasks, I prefer using laptop so spending much on phone doesn&#39;t make sense to me.",218127_1
415,@Shubham Could have recommended Moto but since you will be using it for 3 years then it&#39;s a big no. Moto ke updates you know bohot bekar hai.<br>Samsung A34 bhi thik hain. S21 fe bohot purana hogaya hain. Abhi kharidna sahi nehi rahega. Sorry about that A15 tak update milega wala statement,877798_1
416,"@Shubham My experience with Realme has been good. Wouldn&#39;t say outstanding. I got 4gb ram wala variant which I regret till date. Always opt for 6gb and above. Phone has hanged quite a few times.<br>Since I&#39;m a casual user so the experience has been okayish. I plan to keep it for an another year since A13 will come and that will be the last os update.<br>Coming to your kaunsa phone buy karein, Realme abhi bohot bloatware bhar ke de raha hai. Aur your budget is 30k so you have multiple options.<br>You can look at Nothing 1.<br>Wouldn&#39;t recommend Pixel 6A.<br>S21Fe is a good one too. I believe you will be covered till A15.",201329_1
417,@Saurabh Srivastava Quite a tight budget. Only two phones come to mind.<br>1. Realme GT neo 3t<br>2. Redmi k50i,488087_1
418,"hi how is your experience using realme? actually I was confused between realme gt2 and samsung s21 fe.... S 21fe just because of its UI, video consumption, android updates and premium feel..... whereas realme cause of snapdragon 888... i am bit worried about realme ui which has alot of bloatwares and ads and also realme gt2 is kind of sidelined by Realme themselves so don&#39;t know whether it will receive timely updates....... Can you please suggest which to buy considering I am a casual user for Day to day tasks and won&#39;t be gaming and want the phone to last for at least 3 years",95278_1
419,@Soumalya Paul I am looking for a phone in between 15 to 20K.,550320_1
420,@Saurabh Srivastava I can help in case you need an additional help.<br>How much is your budget? Preferences?,411959_1
421,"@Soumalya Paul Yeah, definitely. I am actually looking for a phone from last 2-3 month, though could not zeroed my search on any particular phone.",78195_1
422,@Saurabh Srivastava Updates have stopped and might have slowed too so I think it&#39;s high time to go for a new one.,392580_1
423,"As long as the battery doesn&#39;t cause an issue, I keep it. My current phone was purchased 4.5 yrs ago which is now due for replacement.",833493_1
424,If the asus vivobook pro had good battery life I would&#39;ve purchased it instantly,529230_1
425,Very informative video 👍,256359_1
426,Suggest a overall good neckband under 3k or 2k,920189_1
427,"Sony WI-XB400, downright amazing! I&#39;ve used multiple gens of OnePlus&#39;s neckband, and this wipes the floor with them. Has less features and a rather worse look, but cannot beat it in sound quality or mic",107167_1
428,oneplus best,774316_1
429,"Mad deal- hp omen 16, 6800h+ 3070ti @ 115k on Amazon. If i had the money then i would buy this laptop without any second thought",149000_1
430,Which extension or software you use for price history?,501285_1
431,@Sanket Sharma Thank you so much,955663_1
432,Keepa for Amazon,186108_1
433,"Idk how at <a href=""https://www.youtube.com/watch?v=3MZ6aTpFrE0&amp;t=1m00s"">1:00</a> with 1750 discount 12,999 becomes 10,249. You might need a new calculator.",658918_1
434,"&quot;Give me the definition of Unhealthy love&quot;<br><br>&quot;Beebom and S20 FE, launched 3 years ago&quot;<br><br>&quot;Pefect&quot;",313881_1
435,Not recommended now with Android 13 probably the last one. Better go for S21FE even though Exynos 2100 😮,999346_1
436,"Using an S20FE since 8 ish months now and I have faced 0 issues with this phone, unbelievable device for real. But I&#39;ll recommend people to go for the S21 FE instead as it will last for more years in comparison.",139513_1
437,"Its working perfecfly fine and got android 13 update already....camera...IP rating, wireless charging, one UI and decent processor...still an steal deal for 25k....",543108_1
438,Still amazing phone,632123_1
439,Commenting from s20 fe 😎,5907_1
440,Still a good deal imo under 25k,655847_1
441,How long does this summer sale last?,175837_1
442,"Don&#39;t buy the S20 FE people. It&#39;ll no longer receive Android updates apart from a couple of security patches. There&#39;s literally no point in investing in a 3 yr old processor even though it&#39;s a flagship one. I really can&#39;t wrap my head around getting a 28K phone with no updates. It&#39;s beyond me why YouTubers continue to recommend it, especially Beebom.",226342_1
443,@Kuriakose Kurian Ambat no one gives a damn about your real life experience when the phone has completed its update cycle of 3 Android updates. Only security patches will be released from now on.,240229_1
444,"@Ramneek Singh I am replying with real life experiences, not with just google data. So kindly do your research first.",370897_1
445,"@Kuriakose Kurian Ambat this one ain&#39;t getting any more Android updates since it was launched on Android 10 and Samsung promised 3 updates i.e. Android 11, 12, 13. That 4 year policy came into place after the S20 FE was launched. Go check your facts first.",472421_1
446,"S20 FE still receives android updates and is currently running on One UI 5.0 which itself is the latest update rolled out. Samsung offers 4 year android update and 5 year security updates. This phone was released in 2021 , which means it will continue to get updates for another 2 yearw and 3 more year of security updates. <br><br>It&#39;s a good deal for sure🎉",234416_1
447,The 15W charger in box despite it supports 25W charging 😖,808153_1
448,How about moto edge 30 ultra going for 40k,567546_1
449,"I actually got the nothing phone 1 8gb 256gb at 27200 <br>With the SBI card offer that too on no cost emi <br>So does it count ? <a href=""http://www.youtube.com/results?search_query=%23beebom"">#beebom</a>",43741_1
450,"I don&#39;t know why nobody talks about the Realme gt2, it&#39;s got a snapdragon 888 processor, a sony IMX 766 sensor and it&#39;s going at a prize of 24999 WOW 🤯",266218_1
451,Steal !!,750525_1
452,"@sakshi chaturvedi I am planning to buy the same smartphone, because I think it&#39;s the best device under 25k, considering it&#39;s supposed to get the Android 15 update, making it the only (about an year old ) device to be that way. Hopefully gonna buy soon 🙏🏻",957022_1
453,Ordered it yesterday waiting for it.Hope made the right decision.,71518_1
454,"Samsung s20 Fe or S21 Fe, for minor gaming and good camera. I don&#39;t want to go for Iqoo but i am open to it if the camera&#39;s are good.",554940_1
455,Pixel 7 is listel at 44k on Amazon excluding card discounts,449337_1
456,Trust me. Don&#39;t buy the s20 fe. It&#39;s 2 years old already. Phones should not be bought any later than 1 year after launch. No matter how good they are,847251_1
457,"@NISom SOM they are talking about 5g version only, ig",692457_1
458,@अभय अग्रवाल only the 5g version right? And that&#39;s more expensive,748961_1
459,@NISom SOM it has snapdragon 865!,55152_1
460,"Exynos 990 is also pretty bad, s21 Fe is much better",772757_1
461,"Broski the phone is superb! No problem if it won&#39;t get updates anymore.<br><br>Chinese phones with shit cameras &amp; shit ui which lags on day to day tasks, and recieves updates very late, which results in motherboard dead 🤧<br><br>S20 fe is a much better deal.",964911_1
462,I&#39;ve purchased VivoBook pro 14x oled<br>Now waiting for the delivery 😊,912885_1
463,Very clear video on deals <br>Make like this video on every sale please,144747_1
464,Don&#39;t buy S20 FE FFS!,773067_1
465,@Ꮪᴀᴛʏᴀ Then maybe you should go for Realme or iQoo phones in the budget. Also there&#39;s not much price difference currently between s20fe and s21fe,534695_1
466,@Shalin Shah what if someone can&#39;t increase the his /her budget.,785200_1
467,"@Ꮪᴀᴛʏᴀ You can buy s21fe with just 3 or 4 thousand more, it&#39;s a better choice. I bought it just yesterday.",390550_1
468,"@Shalin Shah but still good, in camera, good processor, display, design and etc",747191_1
469,​@Ꮪᴀᴛʏᴀ too old now,247089_1
470,Whybro,747091_1
471,any comments on the google pixel 6a for 28k?,381134_1
472,What about the moto edge 30 ultra?,401857_1
473,Pixel 6 pro available at a price of 45k. 2y old but Good to go as it&#39;s pixel,383488_1
474,"Kudos bro. This helped to save a lot of time. <a href=""http://www.youtube.com/results?search_query=%23beebom"">#beebom</a>",789558_1
475,How can I see usual and sale prices in a chart like you?,284788_1
476,"Hello Sir, please help me to choose phone under 19k i hv bajaj emi card n only realme 10 pro is available for 19k on this card i wanted to buy Narzo 50 pro, or z7 5g but they&#39;re not available in emi card so can i buy Realme 10 pro for 19k ? Is it good for 3-4year usage?",856390_1
477,I got the apple watch series 8 deal for around 30k. Fantastic deal,840463_1
478,"I am using buy hat ke, compare hat ke from last 10 years . always gets best deals.",584685_1
479,I got Galaxy buds 2 Pro available at 8600 usually available around 17-19k,88005_1
480,How?,780797_1
481,"I ordered Galaxy Buds 2 pro for 10k, Great Deal",885530_1
482,"Bro , When will  be another offer starts ?",37656_1
483,"After exchanging 2012 MacBook pro, getting the Samsung book 3 (INR89,990) i7/13th gen for 52k. Good deal?",763031_1
484,Hats off for the information,672723_1
485,You can get the Galaxy Watch 4 for 9999 even normally. Comes on sale once or twice a month,537018_1
486,"I got the Samsung Galaxy Buds 2 Pro at ₹10990/- , after discount of 5k on cards.",23759_1
487,Does these 3 years old smartphone comes with same 3 years old battery or it generally 1 month to 6 months old like normal phones? 🤔,760862_1
488,No deals for over the ear headphones??,329179_1
489,How to check price history ?,705367_1
490,Samsung buds 2 pro is gng for 9k after discount,422561_1
491,Does anyone know a affordable watch with fall detection?,23033_1
492,This video&#39;s are interesting now a days🎉🎉🎉,194513_1
493,Realme GT 2 is available @ 25k and 1000rs additional discount on exchange.,523580_1
494,Motorola G73 is available for 16999 and usual price is 18999,266465_1
495,Got segate firecuda ssd 2TB for 19k on Amazon..... My PS5 could not be more happy,949602_1
496,"Samsung buds 2 pro, with bank discount i got 10093 with no cost EMI for one year.I Think it is a great deal...🎉",474631_1
497,Galaxy buds 2 pro is now available at a whopping discount of 5k.. so with offer it comes to around 12k(original price -17k),823983_1
498,Reply?,388760_1
499,"Nothing phone 1 deal being bad is so true, prices jumped from 25k to 30k, and there is only card and exchange extra discount. No real price drop.",415656_1
500,S21fe &gt;&gt;&gt;&gt;&gt;. I shifted from iphone 13 to s21fe🔥,730356_1
501,what about honour laptop??,75463_1
502,Ps5 at 36700 it is priced usually at 45k,918727_1
503,Hp laptops sbi card offers are upto 6k and hp pavilion x360 it was in discount and item was for  40k in Amazon,713094_1
504,I think so iqoo neo 6 for 25K is also a not bad option,97268_1
505,"Sir, could you please suggest any way to update to miui 14 and android 13 on the legendary Xiaomi K20 pro as the phone is already listed dead for Xiaomi.They have stopped providing any updates???please please please???🙏🙏🙏",146143_1
506,Took screenshot of good deals 😅,721379_1
507,google pixel 6a available at 27k,467344_1
508,Thanks for making it quick and clear bro,689562_1
509,If some needs a gaming phone and budget won&#39;t exceed to 20k for GT Neo 3t. You can look at Realme 9 5G SE @ 17k  8/128GB variant.,691786_1
510,HDFC Card discount of ₹2000 on S21 FE 5G is not showing anymore in my account.,565331_1
511,"You Forgot iPhone 📱 14Plus which is available at 75+Card Discount+additional discount on normal exchange like 3000. With a 2 year old Galaxy S20 FE 5G I got the phone in 56000. General but price is 80,000",718614_1
512,Best headphones under 3k ❤,115457_1
513,Samsung 150 watt sound bars <br>I got 6300 this seems be a great deal thanks😊,463638_1
514,Although i m broke asf right now and don&#39;t have any plans to purchase anything this summer i still watch these deal videos. 😥🤟😤,671960_1
515,"i saw the HP OMEN LAPTOP WITH RTX 3070 TI ON AMAZON AT 1,14,990 SOMETHING CAN YOU PLS LOOK IN TO THAT TOO",851933_1
516,Love you Beebom,1264_1
517,Got few deals for myself myself:<br>1. Sony WH-1000XM4 - Rs.13000 ((Usual Price = ₹19999.00)<br>2. Apple Smart Keyboard Folio - Rs.6000 (Usual Price = ₹17900.00),185028_1
518,Pixel 6a now can be bought at just 27k,224922_1
519,"Bro I have missed the offer real me GT neo 3t it&#39;s proce is now 29,999 showing when can I get it at 19,999",17444_1
520,"You missed out on realme gt2 deal, it is available for 24999",204112_1
521,SHOULD WE GO FOR S20 FE 5G RIGHT NOW CONSIDERING IT BEING 2 YEARS SINCE ITS INITIAL LAUNCH,242162_1
522,Go for s21fe..,698774_1
523,How to use Price graph<br>Can anyone tell me,816743_1
524,Bought Realme GT Neo 3T 8/256 GB variant for 22K,715541_1
525,"What about Moto edge 30 pro in ₹35,000 with Snapdragon 8 Gen 1, but will it fare, will it work for long term? Build quality etc, i don&#39;t worry about software UPDATE as it&#39;s android 12 experience is the best  (please send reply or video🙏)",153753_1
526,"Realme GT 2 is a great phone that you missed...<br>GT neo 3T is available at 20K with Snapdragon 870<br>Whereas, GT 2 is available at 25K with Snapdragon 888 which is way better<br>I offered it at an effective price of 24K so pretty decent upgrade worth 4K also u get 8GB of RAM",557291_1
527,Galaxy buds 2 pro trading at around 10k,506297_1
528,"Thank bro. I ordered redmi book 15 pro at 36k but then I saw your video and cancelled it to order Asus vivobook k15 OLED Ryzen 5 for 40.5k thanks bro. You really helped. I got better brand better display, fingerprint, numpad,8gb extra ram and more. Thanks.",800145_1
529,"Beebom missed out realme gt 2 which has imx766 with OIS 🌟with excellent thermals Comes with sd888 , amoled display , excellent battery and 3 yrsof software update+ 4 yrs of security updates under 25k",751807_1
530,I phone 14 starlight is a great deal right now<br>You should check out.,36130_1
531,Galaxy Watch 4 LTE&#39;s effective price will be 11249 not 10249.,418857_1
532,You missed out Google Pixel 6a..I got it for 25k in this sale..it&#39;s available for 28k  if you exclude card discount,144456_1
533,can you please share which extension/software you&#39;re using to check price graph ?,951169_1
534,"Samsung galaxy book 3, awesome deal us going on",299749_1
535,YOU FORGOT ABOUT THE CARD DISCOUNT ON ONEPLUS 11R!!!,635853_1
536,Me watching on 7k phone wearing 1k smart watch and 300 se earphones😂😂,415334_1
537,Hey beebom any recommendations for neck bands earbuds which is best for listening music 1 under 10k one under 5k,969723_1
538,Try Realme buds air 3... It&#39;s amazing,216286_1
539,samsung buds live are for 4000 on amazon,752895_1
540,"Can you please share the name of the price tracker extensions used at <a href=""https://www.youtube.com/watch?v=3MZ6aTpFrE0&amp;t=4m38s"">4:38</a> ?",537312_1
541,"Got Sony WF 1000XM4, for 11800.",335191_1
542,"<a href=""https://www.youtube.com/watch?v=3MZ6aTpFrE0&amp;t=4m20s"">4:20</a> which app, exptension are they using, to see the price graph?",816497_1
543,I also want to know. Mention if you got the answer,398874_1
544,Can someone explain to me the difference between Samsung galaxy watch 4 LTE and samsung watch 4 and which should I be going for?,616471_1
545,Crisp &amp; sweet! 👌,588753_1
546,"I can&#39;t able to get realme gt at 20k, i want to buy it ...😢😢",168795_1
547,Sony link bud s are available for 11k after discount and sony wf-1000xm4 for 14k on Amazon,530304_1
548,Pixel 7 is 42k with everything,591400_1
549,Pixel 7A at BBD sale,854898_1
550,+50 sale fee 😂,701287_1
551,Am I the only one who&#39;s looking to the offer and still can&#39;t buy a damn thing 😂😂😂😂,817207_1
552,"Galaxy Buds 2 Pro, selling at 15990, 5000 off with some credit cards. At that price, it&#39;s a no-brainer.",447546_1
553,Can I know the price tracker extension you are using ?,988529_1
554,You missed the samsung buds 2 pro. They are available for Rs.10207 after all discounts on Amazon,426702_1
555,Suggest tws under 3k?,775008_1
556,Bro looking for Tv deals,973922_1
557,"Hello team beebom,.... I&#39;m getting samsung s21fe at 27k after older pbone exchange...is it wise decision to purchase it. Do share your valuable suggestions. Thank You",383585_1
558,Go for it,695873_1
559,Realme gt neo 3t is of 29999,700083_1
560,you missed ONEPLUS 10 PRO 5g kyun ki usme exchange offer bhi tha 14000 tak or bank discount bhi tha @BeeBom so you also mention this,895057_1
561,Realme gt 2 available at 25k with 1k discount with sbi card,574094_1
562,"Vivo X90 is a hypothetical phone model that hasn&#39;t been officially released yet, so there are no confirmed details about its features. However, based on the naming convention of Vivo&#39;s previous models, it&#39;s possible that X90 could be a premium or high-end device that comes with advanced camera capabilities.<br><br>If you&#39;re interested in purchasing a Vivo phone with good camera features, you can consider some of the company&#39;s existing models, such as Vivo X60 Pro+, which features a quad-camera setup with a 50MP primary sensor, a 48MP ultra-wide sensor, a 32MP portrait sensor, and an 8MP periscope telephoto lens. The phone also has advanced features such as 5-axis stabilization, 60x hybrid zoom, and 8K video recording.<br><br>Alternatively, if you have specific requirements for the camera features you need, feel free to let me know, and I can provide more tailored suggestions.",458744_1
563,"Vivo X90 is a hypothetical phone model that hasn&#39;t been officially released yet, so there are no confirmed details about its features. However, based on the naming convention of Vivo&#39;s previous models, it&#39;s possible that X90 could be a premium or high-end device that comes with advanced camera capabilities.<br><br>If you&#39;re interested in purchasing a Vivo phone with good camera features, you can consider some of the company&#39;s existing models, such as Vivo X60 Pro+, which features a quad-camera setup with a 50MP primary sensor, a 48MP ultra-wide sensor, a 32MP portrait sensor, and an 8MP periscope telephoto lens. The phone also has advanced features such as 5-axis stabilization, 60x hybrid zoom, and 8K video recording.<br><br>Alternatively, if you have specific requirements for the camera features you need, feel free to let me know, and I can provide more tailored suggestions.",500276_1
564,"Should i buy pixel 6a for my mother? What will be the expected price of 7a in india? What is the sot on 6a, please let me know.",240282_1
565,7a will be Minimum 35-37k,228606_1
566,What&#39;s up with other youtubers saying iPhone 14 @40k ?,339361_1
567,what is that price graph app called,753235_1
568,Realme GT 2 at 25k??,828589_1
569,Please bring a video for smartwatches. I need a smartwatch under 5k....but amazefit gts 2 mini is not coming below 5000. My priority is amoled display and good sensorels. Can I consider cultsport burn or can you please recommend some other smartwatch,614416_1
570,amazfit pop 2  lelo 3k me h,261354_1
571,Galaxy S21 FE&#39;s brightness in outdoor is very low. Battery backup is also just ok type. Consider these issues before buying because no youtuber is gonna tell you about these issues.,466775_1
572,"BEST GAMING LAPTOP FOR 1.15L <br><br>HP Omen 16. AMD Ryzen 7 6800H , 16.1 inch (40.9cm) , QHD Gaming Laptop , 16GB RAM DDR5 4200MHZ  , 1TB SSD GEN 4 , NVIDIA GeForce RTX 3070ti 150W. IT&#39;S IN STOCK ON AMAZON .",46189_1
573,Here me watching this video having 3000 in my bank account 😂,860496_1
574,Samsung Buds 2 Pro vs Sony Link buds S.. which one should I buy? I have last gen Samsung galaxy phone,862390_1
575,iPad 9th 64gb Wi-Fi available for 26k,691777_1
576,Life Saver Tips : Buy Any Products you like on EMI for Extra Discount &amp; Then Cancel the EMI if you don&#39;t want EMI by Calling Customer Care,132748_1
577,Galaxy buds2 pro are available for 11000 which is insane,478378_1
578,15000,809598_1
579,IQOO 9 or S21FE....which one to buy??? because both these phones are at same price at this moment,999365_1
580,s21fe,695045_1
581,how is Realme GT 2 (Snapdragon 888 processor) for Rs.15K (with exchange of my poco x4 pro and bank offers),674363_1
582,"Great deal bro ,, Steal it!!",214241_1
583,samsung buds 2 pro for 10k,250799_1
584,I just baught samsung buds 2 pro at 9740 from Amazon which are mostly around 16K,458949_1
585,Samsung buds 2 pro for 8750,595702_1
586,Is asus vivobook pro 16 worth buying or not? Coz i have an asus and its battery life is crap.,153886_1
587,Best content 👍😃😃😃,261314_1
588,Realme gt 2 at 25 k 🧐,255729_1
589,Mivi roam 2 available at 898 usually is 1199,377291_1
590,Bro Pixel 6a vs Samsung S21FE... Which one is best for all rounder...,133045_1
591,Is anyone using 6a here?,855867_1
592,6a without doubt,579281_1
593,@Pranav Patil it&#39;s kinda urgent. I think my current mobile will last for 2 or 3 months. So I am thinking,482226_1
594,"@Girish Kumar is jt urgent? Phone prices drop during bbd and diwali sales, might as well wait as 7a has major upgrades over 6a.",933552_1
595,@Rajdeep Chatterjee bro my budget is 35k i can&#39;t afford it. So I am checking 6a vs 21 fe,732929_1
596,@Pranav Patil I know 7a is release but my budget is 35k. If it is greater I can&#39;t afford it,381266_1
597,Bro just buy pixel 7,37464_1
598,7a launching next week,503162_1
599,6a lelo yaar,92067_1
600,Will the price of pixel 7 reduce more in the big billion days sale ?,353403_1
601,Yeah you missed out about Galaxy buds 2 pro.. I purchased it at 10k massive 5k discount on ICICI bank.,611934_1
602,Oppo enco buds 2 ( black ) 1599,284796_1
603,Beebom please suggest camera under 50k plze,704058_1
604,Haan bhai 30000 ki ghadi pehnta hu jarur<br>Thanks for letting me know about this deal,363113_1
605,"I wonder how the budget phone section changed from 10,000 rs to 25,000 rs.<br>Nowadays everyone has money and I&#39;m stil poor.",59107_1
